"Dist Code","Year","State Code","State Name","Dist Name","JANUARY RAINFALL (Millimeters)","FEBRUARY RAINFALL (Millimeters)","MARCH RAINFALL (Millimeters)","APRIL RAINFALL (Millimeters)","MAY RAINFALL (Millimeters)","JUNE RAINFALL (Millimeters)","JULY RAINFALL (Millimeters)","AUGUST RAINFALL (Millimeters)","SEPTEMBER RAINFALL (Millimeters)","OCTOBER RAINFALL (Millimeters)","NOVEMBER RAINFALL (Millimeters)","DECEMBER RAINFALL (Millimeters)","ANNUAL RAINFALL (Millimeters)"
"87","2014","11","Tamil Nadu","Coimbatore","1.2","3.9","20.2","19.6","101.2","112.5","229.8","249.0","172.9","258.7","16.5","36.4","1221.9"
"87","2015","11","Tamil Nadu","Coimbatore","0.0","0.0","27.3","129.8","185.2","104.6","52.2","60.3","92.3","113.1","193.1","34.9","992.8"
"88","1966","11","Tamil Nadu","Tiruchirapalli / Trichy","4.8","0.6","2.1","18.4","6.9","66.5","37.9","196.7","216.4","309.8","152.4","69.3","1081.8"
"88","1967","11","Tamil Nadu","Tiruchirapalli / Trichy","20.8","0.3","26.3","4.5","27.4","83.0","25.0","60.7","101.2","169.5","131.7","183.0","833.2"
"88","1968","11","Tamil Nadu","Tiruchirapalli / Trichy","1.1","1.5","69.4","122.5","81.7","14.0","4.4","63.9","144.8","127.0","110.1","52.3","792.6"
"88","1969","11","Tamil Nadu","Tiruchirapalli / Trichy","0.0","0.2","0.0","11.9","27.3","22.0","4.7","98.6","26.5","185.6","163.1","92.7","632.6"
"88","1970","11","Tamil Nadu","Tiruchirapalli / Trichy","15.4","5.1","4.7","70.3","99.7","29.6","94.0","71.7","78.8","223.4","163.2","11.1","867.0"
"88","1971","11","Tamil Nadu","Tiruchirapalli / Trichy","3.3","26.4","16.4","30.8","74.5","8.6","10.8","115.0","123.2","127.5","62.7","162.0","761.2"
"88","1972","11","Tamil Nadu","Tiruchirapalli / Trichy","0.0","0.0","0.0","0.8","98.0","38.4","7.3","13.6","254.7","287.4","70.7","217.0","987.9"
"88","1973","11","Tamil Nadu","Tiruchirapalli / Trichy","0.0","0.0","0.0","1.6","40.8","26.2","77.1","22.2","215.3","176.5","48.8","116.4","724.8"
"88","1974","11","Tamil Nadu","Tiruchirapalli / Trichy","0.0","1.7","2.0","9.4","58.4","21.8","23.3","33.4","229.9","117.2","11.5","21.1","529.8"
"88","1975","11","Tamil Nadu","Tiruchirapalli / Trichy","4.0","0.0","22.6","0.3","79.8","2.6","84.2","56.7","149.5","154.0","90.9","40.7","685.2"
"88","1976","11","Tamil Nadu","Tiruchirapalli / Trichy","0.0","0.0","18.6","75.1","27.3","56.4","24.8","149.0","97.0","87.7","159.3","30.9","726.1"
"88","1977","11","Tamil Nadu","Tiruchirapalli / Trichy","0.0","24.0","4.7","51.1","91.8","26.0","17.3","124.0","117.0","331.3","320.0","12.0","1119.3"
"88","1978","11","Tamil Nadu","Tiruchirapalli / Trichy","0.0","5.4","0.0","30.2","44.2","0.0","54.7","4.5","127.8","130.9","289.7","149.1","836.6"
"88","1979","11","Tamil Nadu","Tiruchirapalli / Trichy","1.6","21.2","14.5","7.0","17.0","57.2","82.2","80.1","227.1","165.8","354.1","27.9","1055.9"
"88","1980","11","Tamil Nadu","Tiruchirapalli / Trichy","0.0","0.0","0.9","27.5","28.2","9.8","1.5","5.2","46.3","160.9","104.5","19.4","404.0"
"88","1981","11","Tamil Nadu","Tiruchirapalli / Trichy","1.1","0.0","9.9","2.4","116.6","3.5","81.6","39.9","195.4","282.6","138.2","74.4","945.5"
"88","1982","11","Tamil Nadu","Tiruchirapalli / Trichy","0.0","0.0","0.0","18.9","45.1","15.7","20.4","26.2","134.9","81.2","182.5","24.5","549.4"
"88","1983","11","Tamil Nadu","Tiruchirapalli / Trichy","0.0","0.0","0.0","0.3","85.4","44.4","50.1","67.9","224.4","137.8","35.8","310.8","956.7"
"88","1984","11","Tamil Nadu","Tiruchirapalli / Trichy","45.7","111.6","99.0","45.6","8.4","0.0","123.1","29.5","130.9","136.5","51.1","82.1","863.6"
"88","1985","11","Tamil Nadu","Tiruchirapalli / Trichy","68.9","0.0","0.5","14.9","14.6","31.5","19.6","91.0","153.2","75.6","110.1","20.4","600.4"
"88","1986","11","Tamil Nadu","Tiruchirapalli / Trichy","54.6","10.1","30.4","0.0","36.2","18.9","19.4","138.7","125.9","143.5","113.6","44.9","736.2"
"88","1987","11","Tamil Nadu","Tiruchirapalli / Trichy","0.5","0.3","7.0","8.3","4.3","30.8","23.5","58.3","122.1","87.6","46.4","145.5","534.7"
"88","1988","11","Tamil Nadu","Tiruchirapalli / Trichy","0.0","0.0","11.4","67.7","48.0","39.6","96.7","130.1","154.1","69.2","48.0","14.7","679.5"
"88","1989","11","Tamil Nadu","Tiruchirapalli / Trichy","0.2","0.0","8.2","13.8","32.4","22.9","112.2","8.7","143.3","102.9","106.4","22.6","573.6"
"88","1990","11","Tamil Nadu","Tiruchirapalli / Trichy","56.7","12.8","29.3","10.0","54.4","6.6","12.0","68.9","134.7","104.9","54.7","40.8","585.8"
"88","1991","11","Tamil Nadu","Tiruchirapalli / Trichy","7.1","1.0","0.1","31.7","13.0","86.8","3.9","50.7","144.9","154.0","191.1","31.9","716.2"
"88","1992","11","Tamil Nadu","Tiruchirapalli / Trichy","0.0","0.0","0.0","12.4","37.0","38.0","58.9","26.5","173.0","84.3","325.6","61.8","817.5"
"88","1993","11","Tamil Nadu","Tiruchirapalli / Trichy","0.0","0.5","3.5","2.1","16.1","66.2","32.1","85.0","94.6","186.1","295.2","209.0","990.4"
"88","1994","11","Tamil Nadu","Tiruchirapalli / Trichy","0.0","27.0","0.6","44.6","113.3","1.1","13.8","35.2","80.2","172.3","152.7","25.8","666.6"
"88","1995","11","Tamil Nadu","Tiruchirapalli / Trichy","1.7","0.0","6.7","14.9","108.9","19.7","59.4","99.4","67.0","96.0","88.5","1.5","563.7"
"88","1996","11","Tamil Nadu","Tiruchirapalli / Trichy","0.3","0.0","0.0","29.3","36.8","70.3","23.7","132.0","127.3","91.4","71.1","230.4","812.6"
"88","1997","11","Tamil Nadu","Tiruchirapalli / Trichy","18.1","10.2","6.1","49.1","40.9","36.9","14.4","7.0","117.2","205.5","272.8","104.4","882.6"
"88","1998","11","Tamil Nadu","Tiruchirapalli / Trichy","0.3","1.9","0.0","9.8","49.8","2.2","37.1","152.1","155.8","93.2","266.4","200.3","968.9"
"88","1999","11","Tamil Nadu","Tiruchirapalli / Trichy","0.0","1.5","0.0","64.1","73.2","15.9","7.6","75.1","38.1","173.9","302.7","39.8","791.9"
"88","2000","11","Tamil Nadu","Tiruchirapalli / Trichy","15.2","10.0","0.0","37.8","34.7","1.3","36.0","114.8","169.8","101.2","187.3","55.0","763.1"
"88","2001","11","Tamil Nadu","Tiruchirapalli / Trichy","2.1","0.1","0.0","44.8","25.1","8.8","54.3","27.6","106.8","95.9","100.6","46.0","512.1"
"88","2002","11","Tamil Nadu","Tiruchirapalli / Trichy","0.1","44.5","0.0","2.6","65.0","68.1","3.3","38.9","76.3","151.6","54.7","10.7","515.8"
"88","2003","11","Tamil Nadu","Tiruchirapalli / Trichy","0.7","0.0","23.5","19.5","84.6","34.0","52.5","167.0","116.5","217.4","181.5","13.7","910.9"
"88","2004","11","Tamil Nadu","Tiruchirapalli / Trichy","1.8","0.0","0.0","7.1","272.0","19.7","88.3","6.3","243.4","225.1","138.9","0.9","1003.5"
"88","2005","11","Tamil Nadu","Tiruchirapalli / Trichy","0.2","0.7","20.8","126.4","93.8","2.9","80.0","72.2","89.8","330.0","376.3","152.3","1345.4"
"88","2006","11","Tamil Nadu","Tiruchirapalli / Trichy","11.4","0.0","41.4","31.8","79.0","31.5","0.6","104.9","156.0","166.3","126.4","11.2","760.5"
"88","2007","11","Tamil Nadu","Tiruchirapalli / Trichy","0.0","1.0","0.0","46.2","83.4","50.8","36.1","140.2","36.7","179.4","47.4","259.9","881.1"
"88","2008","11","Tamil Nadu","Tiruchirapalli / Trichy","8.4","22.0","111.2","15.6","66.9","4.0","108.0","85.2","61.9","168.6","353.3","53.7","1058.8"
"88","2009","11","Tamil Nadu","Tiruchirapalli / Trichy","7.6","0.0","3.6","19.2","28.8","21.1","8.4","109.4","92.4","32.4","269.0","83.9","675.8"
"88","2010","11","Tamil Nadu","Tiruchirapalli / Trichy","7.5","0.0","0.0","1.7","131.5","62.3","46.0","81.0","124.5","128.1","282.2","97.9","962.7"
"88","2011","11","Tamil Nadu","Tiruchirapalli / Trichy","1.9","3.2","2.9","78.1","16.7","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"88","2012","11","Tamil Nadu","Tiruchirapalli / Trichy","7.9","8.3","35.9","28.0","8.9","0.0","0.0","0.4","0.0","198.0","99.0","33.4","419.8"
"88","2013","11","Tamil Nadu","Tiruchirapalli / Trichy","0.8","5.7","14.4","1.6","42.2","5.4","1.3","83.3","117.9","85.5","127.1","37.7","522.9"
"88","2014","11","Tamil Nadu","Tiruchirapalli / Trichy","0.0","4.0","0.1","1.2","128.8","13.3","13.4","65.7","50.3","143.5","76.3","39.3","535.9"
"88","2015","11","Tamil Nadu","Tiruchirapalli / Trichy","10.2","2.0","0.4","103.8","107.5","24.9","13.1","56.4","102.9","169.9","209.8","63.5","864.4"
"89","1966","11","Tamil Nadu","Thanjavur","27.5","0.0","14.5","38.9","44.7","43.7","40.9","329.9","211.5","444.0","191.9","119.8","1507.3"
"89","1967","11","Tamil Nadu","Thanjavur","19.0","1.4","46.4","23.4","17.4","48.3","31.8","117.6","67.5","297.1","208.1","350.4","1228.6"
"89","1968","11","Tamil Nadu","Thanjavur","5.3","3.5","37.4","147.8","33.2","20.7","22.5","59.1","181.5","107.9","203.3","112.2","934.5"
"89","1969","11","Tamil Nadu","Thanjavur","2.5","7.0","0.2","13.6","16.5","41.7","15.9","136.0","38.4","218.9","245.4","198.0","934.1"
"89","1970","11","Tamil Nadu","Thanjavur","86.6","15.4","2.3","55.0","124.2","79.2","87.6","152.9","77.2","179.8","399.4","30.8","1290.5"
"89","1971","11","Tamil Nadu","Thanjavur","28.2","10.7","72.0","50.9","67.5","32.2","102.1","158.0","101.6","242.7","97.4","349.2","1312.4"
"89","1972","11","Tamil Nadu","Thanjavur","2.7","0.0","0.0","0.4","164.0","18.8","51.8","32.6","200.9","263.8","162.4","298.3","1195.8"
"89","1973","11","Tamil Nadu","Thanjavur","0.1","0.0","3.9","2.7","49.8","53.4","81.4","76.8","137.7","237.1","109.6","157.1","909.6"
"89","1974","11","Tamil Nadu","Thanjavur","0.1","24.2","22.1","12.6","56.3","77.5","54.3","69.2","201.0","118.5","12.2","77.9","725.9"
"89","1975","11","Tamil Nadu","Thanjavur","14.4","0.0","79.6","23.8","41.3","12.7","133.8","156.4","168.2","227.5","210.4","124.8","1192.8"
"89","1976","11","Tamil Nadu","Thanjavur","0.5","0.5","13.6","42.9","11.3","69.8","48.1","175.8","120.5","156.9","304.2","150.0","1094.0"
"89","1977","11","Tamil Nadu","Thanjavur","0.7","26.5","13.1","24.6","83.1","33.1","48.5","163.7","91.7","391.6","483.0","27.1","1386.7"
"89","1978","11","Tamil Nadu","Thanjavur","0.1","2.3","0.0","17.0","45.5","11.7","101.8","51.4","99.7","164.6","392.1","291.3","1177.4"
"89","1979","11","Tamil Nadu","Thanjavur","0.2","20.6","37.3","3.6","11.8","33.8","83.7","122.7","187.7","170.9","398.6","102.5","1173.4"
"89","1980","11","Tamil Nadu","Thanjavur","0.0","0.0","4.2","31.7","28.4","20.1","34.3","54.2","59.5","120.6","104.5","49.8","507.4"
"89","1981","11","Tamil Nadu","Thanjavur","7.1","0.0","6.8","3.6","90.8","8.2","133.3","62.4","220.5","283.7","234.8","142.6","1194.0"
"89","1982","11","Tamil Nadu","Thanjavur","0.0","0.0","2.1","11.1","13.6","12.7","40.0","31.3","78.1","112.2","278.9","30.3","610.4"
"89","1983","11","Tamil Nadu","Thanjavur","0.2","0.0","0.0","0.0","68.0","39.2","68.2","183.7","164.7","75.4","82.4","606.8","1288.6"
"89","1984","11","Tamil Nadu","Thanjavur","76.7","217.1","72.0","51.8","0.0","10.2","167.1","43.8","130.5","131.2","150.7","98.5","1149.5"
"89","1985","11","Tamil Nadu","Thanjavur","111.9","2.1","0.0","14.7","11.7","74.1","55.1","153.4","108.2","139.6","291.5","78.2","1040.4"
"89","1986","11","Tamil Nadu","Thanjavur","121.1","42.7","43.5","27.3","60.4","12.2","65.5","130.8","113.3","136.3","198.9","137.2","1089.2"
"89","1987","11","Tamil Nadu","Thanjavur","7.1","0.4","21.4","3.5","44.7","44.3","12.8","101.0","97.8","178.8","107.4","322.1","941.5"
"89","1988","11","Tamil Nadu","Thanjavur","0.0","2.1","20.0","84.5","24.3","33.0","44.0","111.6","122.7","50.7","219.4","41.5","753.7"
"89","1989","11","Tamil Nadu","Thanjavur","4.1","0.0","4.0","12.3","25.0","54.5","103.0","40.3","147.0","134.9","187.0","65.2","777.3"
"89","1990","11","Tamil Nadu","Thanjavur","99.5","6.9","55.9","7.8","69.4","13.1","36.2","107.8","167.8","259.6","134.8","106.3","1065.1"
"89","1991","11","Tamil Nadu","Thanjavur","54.0","4.0","1.2","5.7","0.5","78.9","13.9","60.2","100.8","240.5","442.3","76.3","1078.3"
"89","1992","11","Tamil Nadu","Thanjavur","1.6","0.0","0.0","11.5","41.0","56.8","63.8","36.4","156.1","125.8","415.9","100.5","1009.4"
"89","1993","11","Tamil Nadu","Thanjavur","0.0","0.0","6.3","0.5","15.4","46.1","71.8","55.0","59.1","307.9","600.4","347.5","1510.0"
"89","1994","11","Tamil Nadu","Thanjavur","2.2","67.2","4.6","26.4","59.8","11.4","49.5","58.4","46.1","144.2","285.1","40.4","795.3"
"89","1995","11","Tamil Nadu","Thanjavur","50.7","1.5","13.2","23.8","114.7","68.7","67.1","54.4","84.8","161.2","134.0","9.5","783.6"
"89","1996","11","Tamil Nadu","Thanjavur","7.6","0.0","0.0","80.4","22.6","100.4","27.5","172.2","172.0","130.0","195.8","428.7","1337.2"
"89","1997","11","Tamil Nadu","Thanjavur","45.6","32.8","37.0","51.5","87.7","36.0","108.2","19.2","126.9","200.8","422.8","259.3","1427.8"
"89","1998","11","Tamil Nadu","Thanjavur","2.2","1.0","0.0","1.3","89.5","12.9","51.2","154.9","132.4","76.0","271.8","295.9","1089.1"
"89","1999","11","Tamil Nadu","Thanjavur","0.0","22.2","0.0","46.9","46.5","4.2","11.7","91.9","38.2","205.0","314.1","43.4","824.1"
"89","2000","11","Tamil Nadu","Thanjavur","66.8","83.7","1.6","25.3","55.6","6.1","7.5","40.6","160.9","125.7","312.0","188.2","1074.0"
"89","2001","11","Tamil Nadu","Thanjavur","4.9","6.6","0.0","63.6","63.3","14.4","70.6","48.8","130.0","162.9","173.6","113.3","852.0"
"89","2002","11","Tamil Nadu","Thanjavur","12.0","195.0","0.0","7.9","60.9","89.7","33.8","23.4","46.1","313.2","93.6","50.6","926.2"
"89","2003","11","Tamil Nadu","Thanjavur","0.0","0.0","4.4","23.8","37.9","30.1","75.1","219.3","39.8","167.1","285.2","11.1","893.8"
"89","2004","11","Tamil Nadu","Thanjavur","3.9","0.1","1.8","8.7","301.1","16.1","46.4","57.2","234.7","394.7","223.7","20.9","1309.3"
"89","2005","11","Tamil Nadu","Thanjavur","0.6","2.0","9.7","93.4","102.2","7.5","52.6","92.1","150.9","242.3","508.5","202.4","1464.2"
"89","2006","11","Tamil Nadu","Thanjavur","11.0","0.0","39.0","28.8","65.0","30.2","1.8","70.5","150.3","222.1","185.2","37.8","841.7"
"89","2007","11","Tamil Nadu","Thanjavur","0.5","9.0","0.0","57.7","46.0","29.1","36.5","152.7","68.7","278.6","62.5","326.3","1067.6"
"89","2008","11","Tamil Nadu","Thanjavur","6.1","17.3","140.0","3.6","11.1","23.4","58.0","134.9","39.1","184.1","723.8","107.4","1448.8"
"89","2009","11","Tamil Nadu","Thanjavur","19.4","0.0","18.6","55.4","23.2","5.0","10.7","137.0","72.1","65.8","507.9","381.6","1296.7"
"89","2010","11","Tamil Nadu","Thanjavur","39.7","0.0","0.0","2.5","103.5","44.6","39.9","144.2","162.3","209.3","398.7","229.1","1373.8"
"89","2011","11","Tamil Nadu","Thanjavur","18.8","15.8","0.0","88.8","6.5","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"89","2012","11","Tamil Nadu","Thanjavur","2.1","0.8","7.3","9.6","13.0","12.6","31.6","80.5","88.6","334.0","86.4","19.0","685.5"
"89","2013","11","Tamil Nadu","Thanjavur","14.5","14.8","53.5","0.8","20.7","24.6","11.5","146.5","117.0","94.2","131.4","86.2","715.7"
"89","2014","11","Tamil Nadu","Thanjavur","4.2","10.5","0.0","0.1","131.0","7.5","51.7","115.9","40.6","233.0","175.6","140.5","910.6"
"89","2015","11","Tamil Nadu","Thanjavur","1.8","0.0","6.9","91.9","99.2","28.7","47.1","78.4","55.4","153.1","328.7","212.6","1103.8"
"90","1966","11","Tamil Nadu","Madurai","16.2","6.1","7.0","39.6","16.2","65.9","34.2","198.9","219.0","241.7","136.1","99.3","1080.1"
"90","1967","11","Tamil Nadu","Madurai","0.5","0.1","90.7","20.3","35.8","80.2","14.8","47.8","92.1","184.2","104.9","79.5","751.0"
"90","1968","11","Tamil Nadu","Madurai","0.7","2.7","38.7","126.8","7.0","38.8","0.6","50.6","72.1","150.1","196.8","36.0","721.0"
"90","1969","11","Tamil Nadu","Madurai","0.1","12.4","0.0","69.7","36.0","27.3","12.1","127.9","48.4","162.9","66.6","99.4","662.9"
"90","1970","11","Tamil Nadu","Madurai","3.6","18.0","1.7","50.8","70.5","32.6","81.4","172.9","106.9","301.9","167.8","1.1","1009.3"
"90","1971","11","Tamil Nadu","Madurai","10.0","10.4","14.5","19.0","89.3","19.2","98.0","181.1","135.4","271.8","58.0","194.6","1101.2"
"90","1972","11","Tamil Nadu","Madurai","0.8","1.0","0.0","3.0","211.5","47.9","17.1","37.6","176.9","280.3","121.1","44.2","941.5"
"90","1973","11","Tamil Nadu","Madurai","0.0","0.0","4.3","20.9","62.8","19.4","66.0","30.6","196.7","202.7","54.9","171.2","829.4"
"90","1974","11","Tamil Nadu","Madurai","0.1","3.9","2.2","43.7","27.7","43.6","23.1","25.0","152.1","94.5","38.6","9.6","464.0"
"90","1975","11","Tamil Nadu","Madurai","1.1","2.2","43.4","13.1","104.7","0.6","111.6","72.9","191.7","90.5","102.8","11.3","745.9"
"90","1976","11","Tamil Nadu","Madurai","0.4","0.0","11.6","68.8","31.6","41.8","33.4","115.7","176.8","90.5","154.2","47.0","771.8"
"90","1977","11","Tamil Nadu","Madurai","0.0","24.3","15.4","58.5","138.8","25.4","47.0","159.3","158.4","344.2","259.5","3.7","1234.5"
"90","1978","11","Tamil Nadu","Madurai","0.0","6.6","1.9","42.9","42.6","1.6","57.8","12.6","154.4","163.5","141.4","133.9","759.3"
"90","1979","11","Tamil Nadu","Madurai","4.3","45.8","14.4","26.0","22.5","29.0","46.9","59.6","160.3","101.8","462.1","3.8","976.5"
"90","1980","11","Tamil Nadu","Madurai","0.0","0.0","15.9","71.5","53.0","9.2","10.5","18.0","134.1","138.3","88.5","32.8","571.9"
"90","1981","11","Tamil Nadu","Madurai","1.7","3.8","20.8","18.5","68.4","70.9","97.0","57.0","292.1","261.5","99.8","61.1","1052.6"
"90","1982","11","Tamil Nadu","Madurai","0.1","0.0","10.1","45.8","62.9","17.6","22.3","43.2","92.0","110.2","180.6","23.9","608.6"
"90","1983","11","Tamil Nadu","Madurai","0.0","0.0","0.0","0.4","114.1","65.7","74.5","71.6","113.9","137.8","99.8","136.9","814.8"
"90","1984","11","Tamil Nadu","Madurai","13.0","95.9","113.3","58.8","18.3","0.2","95.9","31.5","131.9","115.3","49.7","32.5","756.2"
"90","1985","11","Tamil Nadu","Madurai","88.8","1.1","13.2","21.7","26.4","25.1","31.0","104.3","155.9","72.9","96.9","14.7","652.1"
"90","1986","11","Tamil Nadu","Madurai","16.3","9.2","12.5","11.1","77.8","9.1","85.0","76.1","83.7","144.7","138.2","30.0","693.7"
"90","1987","11","Tamil Nadu","Madurai","0.0","0.0","42.1","24.3","79.6","50.4","8.6","76.3","209.1","0.0","0.0","103.6","594.0"
"90","1988","11","Tamil Nadu","Madurai","0.0","3.6","31.8","137.4","41.0","31.2","89.9","108.8","127.9","116.8","59.2","7.4","755.1"
"90","1989","11","Tamil Nadu","Madurai","2.0","0.0","39.4","56.1","64.9","35.9","157.8","59.4","143.6","251.9","88.5","4.4","903.8"
"90","1990","11","Tamil Nadu","Madurai","195.5","8.1","27.3","11.7","56.0","23.6","20.7","24.0","111.0","181.8","185.6","33.4","878.7"
"90","1991","11","Tamil Nadu","Madurai","46.3","1.2","6.9","75.5","23.8","71.1","21.9","37.3","142.8","204.9","118.1","35.5","785.3"
"90","1992","11","Tamil Nadu","Madurai","1.4","0.0","0.0","80.3","102.1","31.0","55.2","54.6","170.7","142.1","265.0","42.8","945.2"
"90","1993","11","Tamil Nadu","Madurai","0.0","13.5","20.9","18.7","63.8","32.4","39.5","104.4","104.1","202.9","353.3","90.8","1044.3"
"90","1994","11","Tamil Nadu","Madurai","9.1","23.2","8.3","64.2","88.1","1.6","38.3","58.9","53.8","279.7","152.0","1.5","778.7"
"90","1995","11","Tamil Nadu","Madurai","10.4","3.7","25.1","64.2","143.9","50.4","63.1","92.7","67.7","158.6","74.2","0.5","754.5"
"90","1996","11","Tamil Nadu","Madurai","12.1","4.6","4.2","116.6","29.6","90.4","52.9","92.7","113.9","248.1","62.9","97.6","925.6"
"90","1997","11","Tamil Nadu","Madurai","7.0","15.6","13.7","78.4","74.3","61.8","28.7","31.6","79.3","331.6","341.3","124.5","1187.8"
"90","1998","11","Tamil Nadu","Madurai","0.2","0.0","0.0","18.6","54.3","9.5","67.2","184.9","97.9","124.8","317.1","161.4","1035.9"
"90","1999","11","Tamil Nadu","Madurai","0.0","8.5","0.0","79.7","68.0","10.6","22.4","70.5","35.9","271.6","85.5","29.7","682.4"
"90","2000","11","Tamil Nadu","Madurai","16.4","94.2","0.0","34.8","65.0","20.1","39.2","66.9","190.3","69.2","101.5","55.3","752.9"
"90","2001","11","Tamil Nadu","Madurai","4.7","4.5","2.2","64.4","20.2","20.3","49.1","22.0","90.9","153.2","102.8","12.4","546.7"
"90","2002","11","Tamil Nadu","Madurai","0.0","57.4","9.1","21.0","50.1","38.6","10.2","59.1","63.6","227.3","103.2","18.8","658.4"
"90","2003","11","Tamil Nadu","Madurai","0.0","0.8","25.1","70.2","57.8","24.1","81.5","129.6","104.2","224.5","96.0","2.8","816.6"
"90","2004","11","Tamil Nadu","Madurai","5.5","0.0","20.2","38.6","156.7","36.4","60.1","19.8","227.4","226.6","116.5","4.6","912.4"
"90","2005","11","Tamil Nadu","Madurai","1.5","3.4","46.1","138.6","128.9","8.4","70.6","95.4","76.0","280.7","319.2","89.5","1258.3"
"90","2006","11","Tamil Nadu","Madurai","8.0","0.0","120.7","66.0","43.3","9.0","0.1","51.1","84.0","265.1","160.0","7.4","814.7"
"90","2007","11","Tamil Nadu","Madurai","8.2","1.9","0.0","38.2","43.0","51.7","8.8","117.8","24.5","181.4","84.4","206.7","766.6"
"90","2008","11","Tamil Nadu","Madurai","0.6","20.1","180.3","27.2","71.0","35.8","57.4","182.7","34.9","252.1","120.4","15.7","998.2"
"90","2009","11","Tamil Nadu","Madurai","8.1","0.0","55.5","42.8","74.7","42.3","103.7","42.7","81.9","80.0","274.7","27.8","834.2"
"90","2010","11","Tamil Nadu","Madurai","4.8","0.0","1.1","67.6","94.8","55.1","48.0","44.7","153.8","220.3","395.2","140.5","1225.9"
"90","2011","11","Tamil Nadu","Madurai","1.6","37.2","5.6","92.0","54.1","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"90","2012","11","Tamil Nadu","Madurai","10.8","0.0","0.0","49.9","79.0","5.9","28.2","61.6","91.8","182.3","35.5","3.4","548.4"
"90","2013","11","Tamil Nadu","Madurai","1.2","42.4","50.1","21.4","38.7","21.3","4.4","111.8","52.4","193.9","27.3","45.3","610.2"
"90","2014","11","Tamil Nadu","Madurai","6.1","0.0","0.4","3.5","183.5","32.5","16.0","105.0","73.7","213.3","85.0","25.2","744.2"
"90","2015","11","Tamil Nadu","Madurai","11.9","0.0","17.9","158.7","137.0","44.2","21.9","69.6","128.1","79.2","274.9","59.1","1002.5"
"91","1966","11","Tamil Nadu","Ramananthapuram","39.6","16.1","53.6","75.3","14.2","21.6","4.0","56.7","89.9","349.6","122.2","182.0","1024.8"
"91","1967","11","Tamil Nadu","Ramananthapuram","6.5","2.0","42.1","22.6","21.8","32.6","10.2","32.3","32.2","403.2","240.9","296.0","1142.3"
"91","1968","11","Tamil Nadu","Ramananthapuram","4.1","0.5","70.2","138.5","11.4","8.3","3.0","27.6","62.9","93.8","286.7","50.6","757.6"
"91","1969","11","Tamil Nadu","Ramananthapuram","10.6","43.2","8.9","26.3","42.0","5.0","12.8","79.2","31.0","221.5","169.7","268.9","918.9"
"91","1970","11","Tamil Nadu","Ramananthapuram","31.3","10.2","5.1","123.2","42.4","13.8","5.8","78.1","32.3","101.0","162.3","18.9","624.2"
"91","1971","11","Tamil Nadu","Ramananthapuram","7.1","3.1","76.3","46.9","41.9","13.3","16.8","123.4","48.6","181.8","67.3","298.9","925.5"
"91","1972","11","Tamil Nadu","Ramananthapuram","10.8","0.0","0.0","8.2","159.3","20.4","39.2","23.2","99.9","374.2","149.2","124.4","1008.8"
"91","1973","11","Tamil Nadu","Ramananthapuram","0.0","2.1","6.4","21.6","17.9","28.0","38.0","27.2","40.1","261.4","74.0","207.8","724.4"
"91","1974","11","Tamil Nadu","Ramananthapuram","1.4","45.7","24.5","30.6","32.8","4.3","27.7","19.8","74.2","69.8","16.8","59.7","407.2"
"91","1975","11","Tamil Nadu","Ramananthapuram","5.7","4.7","71.0","27.1","18.4","1.0","84.4","35.7","45.1","124.7","113.7","93.7","625.2"
"91","1976","11","Tamil Nadu","Ramananthapuram","0.3","0.0","20.5","33.1","5.8","10.4","1.8","18.7","23.8","89.9","226.4","89.3","520.0"
"91","1977","11","Tamil Nadu","Ramananthapuram","2.4","37.1","15.7","55.5","99.9","3.3","41.8","40.0","27.4","479.7","310.9","28.4","1142.1"
"91","1978","11","Tamil Nadu","Ramananthapuram","0.4","6.4","1.3","13.2","14.5","6.0","32.4","6.5","30.9","168.4","112.3","382.5","774.7"
"91","1979","11","Tamil Nadu","Ramananthapuram","0.0","6.3","15.0","14.2","4.2","5.8","15.5","40.2","75.8","129.6","416.0","133.2","855.7"
"91","1980","11","Tamil Nadu","Ramananthapuram","0.2","0.0","7.9","58.2","47.2","7.8","9.5","17.4","76.6","160.0","124.7","24.4","533.7"
"91","1981","11","Tamil Nadu","Ramananthapuram","6.3","0.9","11.6","25.1","70.2","9.3","87.4","36.8","132.0","234.6","118.2","159.3","891.8"
"91","1982","11","Tamil Nadu","Ramananthapuram","0.0","0.0","12.1","18.4","33.7","10.8","7.7","4.9","36.3","138.9","328.2","118.9","709.9"
"91","1983","11","Tamil Nadu","Ramananthapuram","0.9","0.0","0.0","5.8","45.4","33.9","16.3","33.7","36.3","110.5","195.0","298.6","776.3"
"91","1984","11","Tamil Nadu","Ramananthapuram","88.0","218.0","120.8","128.9","0.3","0.2","46.5","25.7","71.9","66.8","175.3","61.5","1003.7"
